"SPID","Quantity","Price","ShipDate","PID","SID"
4761,5,89,2013-04-18,15,725
4771,520,316.78,2014-12-05,914,1081
4781,51,106.78,2013-04-27,293,885
4791,55,35.85,2015-01-08,293,1112
4803,11,481.83,2012-10-25,351,1025
4811,176,491.96,2012-02-09,602,395
4820,3,275.87,2014-04-14,1152,838
4828,333,461.77,2012-10-30,604,579
4836,53,371.07,2014-05-21,175,410
4848,423,167.1,2012-09-05,682,773
4868,303,390.89,2012-04-24,141,1025
4879,133,301.59,2013-07-04,954,329
4889,27,49.42,2014-07-15,388,948
4898,115,495.68,2012-01-05,708,750
4905,67,172.03,2012-05-28,1110,883
4917,607,101.9,2012-04-10,333,586
4924,159,51.05,2014-08-01,969,689
4936,375,215.8,2015-01-14,1148,733
4958,479,83.34,2013-12-28,906,563
4969,100,385.85,2015-01-08,1073,709
4976,24,237.39,2014-11-09,22,201
4987,33,91.66,2012-12-12,101,729
4997,26,388.45,2014-01-22,725,640
5009,43,295.92,2013-06-19,351,872
5019,68,386.58,2015-01-30,444,673
5028,192,115.21,2012-12-02,130,700
5038,598,13.52,2014-08-24,27,618
5050,312,451.53,2012-12-27,24,419
5060,611,165.58,2012-08-04,522,1006
5070,620,153.72,2014-09-29,642,515
5081,503,455.85,2013-06-03,402,854
5092,25,144.51,2014-04-19,1027,327
5102,56,231.94,2012-09-24,191,912
5113,80,359.8,2014-01-06,616,1010
5123,61,338.41,2014-08-05,748,564
5137,340,397.6,2013-03-20,680,1067
5147,34,340.5,2012-09-13,713,1031
5157,60,282.04,2012-08-17,944,886
5165,31,121.87,2014-01-06,366,879
5186,43,349.08,2012-07-24,751,814
5194,595,162.23,2014-09-23,344,22
5204,114,171.69,2012-09-04,4,1035
5215,179,17.74,2013-01-24,729,1111
5225,53,215.38,2014-09-09,1174,472
5237,17,45.81,2013-10-15,967,564
5247,50,258.13,2012-03-13,246,717
5255,30,189.85,2012-08-23,615,578
5265,523,169.11,2012-09-11,242,995
5275,11,273.58,2015-01-30,841,875
5283,11,379.49,2014-04-25,903,1037
5293,45,391.92,2013-03-20,230,1015
5301,63,161.12,2013-06-20,111,1120
5312,23,133.07,2014-05-18,351,146
5325,40,21.14,2012-11-14,630,1198
5336,358,296.04,2014-08-22,748,205
5347,37,420.32,2012-09-12,368,646
5358,23,174.52,2013-11-04,510,442
5369,57,28.06,2013-12-23,566,1002
5380,89,363.18,2012-05-20,972,714
5390,55,427.05,2014-05-26,175,969
5401,440,129.54,2014-08-06,210,126
5408,357,221.16,2014-02-08,306,654
5416,36,318.66,2012-05-08,405,1163
5426,657,122.58,2013-07-10,474,599
5439,13,121.8,2014-07-10,357,192
5450,9,177.55,2013-06-07,848,942
5462,38,444.75,2013-02-06,896,628
5471,525,367.05,2014-07-11,833,567
5481,553,15.39,2012-09-22,1144,899
5491,301,477.41,2012-03-25,204,496
5502,135,28.95,2012-02-25,445,1027
5511,5,227.56,2015-01-29,1079,171
5521,264,436.25,2015-01-13,205,316
5531,43,120.99,2013-05-14,1022,404
5541,28,135.54,2014-07-12,195,7
5548,52,41.7,2012-02-29,302,1090
5560,659,173.39,2012-04-27,301,728
5568,463,40.64,2013-02-15,986,515
5578,255,269.35,2013-09-27,792,214
5588,12,352.66,2013-11-20,263,283
5600,50,196.01,2013-10-02,511,889
5611,305,337.25,2013-06-24,146,286
5621,77,138.73,2014-04-02,68,398
5629,55,368.97,2012-08-18,560,468
5639,18,399.49,2013-01-07,53,1101
5652,598,348.78,2012-03-03,395,911
5658,407,440.05,2014-01-17,586,935
5668,26,252.85,2013-05-04,303,414
5679,408,69.1,2012-05-08,321,286
5688,564,491,2012-09-13,173,5
5699,476,25.76,2014-10-13,306,467
5709,129,172.86,2015-01-13,828,32
5721,39,318.49,2012-10-28,1095,696
5730,404,121.2,2014-05-28,1037,1187
5739,227,433.6,2013-02-01,588,88
5751,288,49.93,2012-07-11,41,142
5761,583,234.72,2012-12-06,580,468
5769,60,320.18,2014-02-15,136,1107
5778,19,99.62,2013-09-26,71,735
5789,60,411.88,2012-02-15,1141,442
5799,64,77.42,2012-07-20,975,137
5808,12,142.25,2012-09-15,518,86
5819,675,297.43,2014-04-09,557,1062
5829,29,198.66,2013-04-16,288,613
5840,590,342.91,2014-11-24,244,1099
5851,68,253.2,2014-02-03,528,425
4481,35,139.66,2012-11-06,599,1030
4493,106,119.61,2013-03-09,105,256
4503,48,92.86,2013-07-22,527,1066
4512,654,267.37,2013-12-18,209,359
4520,537,385.61,2012-05-11,315,24
4529,514,68.74,2013-08-08,763,945
4542,185,333.06,2012-07-06,924,1036
4550,25,244.51,2012-04-18,366,113
4561,290,400.05,2012-11-02,1098,597
4574,44,208.94,2014-10-16,574,573
4583,497,154.22,2014-11-05,396,581
4592,229,315.14,2014-11-18,1037,842
4602,81,454.79,2012-05-15,477,900
4612,21,143.16,2013-09-16,398,930
4623,25,31.96,2013-07-27,579,1011
4633,16,128.47,2013-09-02,853,274
4641,265,450.18,2014-01-11,57,961
4651,22,489.18,2012-08-17,518,472
4661,17,221.11,2012-08-22,275,41
4670,60,288.54,2013-05-22,5,462
4681,40,358.03,2012-09-01,291,646
4692,97,410.95,2012-10-27,1124,918
4701,447,432.98,2012-07-14,1036,319
4709,365,105.77,2013-04-12,177,870
4719,52,493.51,2012-04-27,1030,735
4729,178,324.25,2014-11-21,1106,524
4736,26,385.62,2012-05-25,1159,372
4744,267,369.26,2014-01-08,856,162
4757,48,82.25,2014-01-18,812,23
4765,401,223.74,2013-04-09,1009,490
4773,268,313.62,2012-07-19,24,778
4783,132,74.36,2012-12-30,952,855
4793,618,478.41,2014-07-27,1153,74
4812,414,59.3,2013-02-20,504,375
4823,27,180.56,2014-01-03,816,362
4833,441,296.16,2012-10-26,17,202
4844,45,21.92,2014-08-12,208,979
4853,60,469.47,2012-08-14,147,598
4864,16,87.28,2014-09-05,630,935
4878,381,408.35,2014-01-03,1101,69
4887,51,320.6,2014-12-06,454,635
4896,41,141.95,2013-12-23,342,814
4907,22,443.83,2014-05-22,337,841
4918,58,99.53,2014-06-25,629,721
4929,444,304.71,2012-12-10,305,1123
4938,64,216.39,2012-04-23,199,325
4948,26,107.52,2014-06-13,390,677
4957,113,388.7,2012-10-21,788,1172
4968,61,28.28,2013-07-19,158,1157
4977,10,260.46,2014-04-08,144,514
4988,16,73.13,2012-02-18,7,129
4999,549,291.77,2013-07-15,460,981
5007,106,165.87,2014-04-09,267,1047
5016,26,54.27,2015-01-07,851,608
5025,19,332.44,2014-01-17,992,16
5037,365,244.11,2012-10-18,116,878
5048,112,283.17,2012-08-12,244,581
5058,293,72.68,2012-03-16,648,1001
5069,528,349.49,2012-02-12,322,564
5080,56,87.25,2014-10-13,751,204
5090,3,330.05,2012-09-01,835,1101
5100,38,347.32,2014-02-02,1006,429
5110,2,120.94,2012-11-25,737,449
5122,13,464.22,2014-06-11,222,229
5134,36,94.26,2013-07-01,197,50
5143,689,495.01,2013-09-25,226,402
5151,36,42.93,2014-12-19,206,704
5161,6,445.47,2013-06-11,342,1077
5171,46,395.83,2013-06-29,639,3
5179,63,457.59,2014-09-01,407,912
5188,1,195.36,2012-01-21,490,4
5201,57,180.48,2013-12-06,1187,1180
5210,560,338.79,2013-12-24,829,1161
5222,241,420.52,2013-01-28,820,486
5232,53,262.41,2013-07-07,839,826
5243,45,306.48,2014-11-13,708,531
5254,52,463.66,2014-05-27,467,20
5263,47,210.99,2013-02-14,485,992
5273,459,134.64,2014-06-05,411,433
5291,184,225.2,2014-08-06,852,156
5302,584,286.02,2012-10-28,733,415
5311,286,123.28,2013-11-02,884,728
5321,256,477.57,2014-10-30,50,78
5332,62,146.07,2013-01-10,176,528
5341,502,241.99,2014-12-21,11,955
5353,5,16.92,2014-04-08,606,98
5361,573,436.55,2012-10-11,1129,333
5372,15,84.26,2013-08-21,803,90
5383,7,267.81,2012-11-21,404,812
5396,11,204.37,2013-03-17,32,254
5413,48,143.64,2012-05-22,927,208
5424,51,249.85,2014-01-01,1138,41
5434,21,221.98,2014-05-17,735,538
5445,70,481.36,2014-03-29,1150,377
5461,29,35.06,2013-07-04,1045,1027
5480,6,356.07,2012-07-27,21,390
5490,141,185.59,2014-01-19,589,216
5500,245,177.93,2013-04-26,1052,419
5513,37,353.87,2013-07-01,278,348
5522,374,63.08,2013-02-05,97,110
5535,32,398.73,2014-07-10,309,309
5543,68,373.11,2012-01-14,127,231
5553,254,428.17,2013-02-05,212,779
5563,412,359.14,2014-04-20,248,1127
5574,47,30.68,2012-03-22,464,193
5583,34,265.66,2014-10-24,899,1110
5596,59,79.41,2014-09-10,853,988
5605,116,473.85,2014-08-30,578,867
5615,487,174.43,2014-08-23,553,927
5625,480,271.5,2012-08-31,404,277
5635,595,357.84,2013-08-04,29,701
5645,31,407.23,2013-11-17,1166,1088
5654,25,459.77,2014-04-13,421,1121
5665,46,387.27,2012-08-09,1006,1121
5676,34,165.05,2012-10-03,351,991
5687,48,147.43,2013-09-14,791,1190
5697,28,397.56,2013-08-05,23,392
5708,2,466.32,2012-05-23,468,258
5718,642,396.71,2013-05-09,968,277
5727,699,480.7,2014-01-09,397,1134
5736,329,168.09,2014-08-12,892,255
5747,41,416.92,2014-11-09,1126,246
5756,40,184.65,2013-08-07,415,569
5765,479,372.79,2013-11-11,284,1164
5775,64,261.62,2012-09-14,582,1058
5787,463,214.05,2012-04-16,925,599
5797,33,315.16,2013-04-10,1151,783
5807,576,264.32,2012-04-18,1176,365
5818,32,453.27,2012-09-22,787,375
5828,169,58.92,2012-03-31,349,1068
5838,184,305.9,2012-02-23,548,577
5847,21,182.01,2012-10-14,375,962
5857,47,208.3,2014-11-10,534,530
5750,514,230.47,2014-05-10,315,1189
5759,25,86.72,2013-11-29,246,60
5771,692,304.38,2013-09-05,717,538
5781,10,272.26,2013-03-13,501,378
5790,34,276.18,2014-10-05,535,1096
5795,359,33.88,2014-05-05,676,823
5809,16,386.05,2014-02-22,101,31
5816,366,377.45,2012-12-15,667,619
5826,53,292.42,2013-04-22,895,611
5836,271,35.74,2014-12-03,11,437
5845,249,444.24,2014-06-12,177,430
5855,44,268.23,2013-12-25,179,748
5865,599,455.47,2014-05-11,796,88
5880,695,359.63,2012-09-19,490,245
5889,65,14.67,2013-04-07,791,678
5901,36,434.57,2013-07-22,690,398
5908,406,65.01,2014-10-31,172,373
5920,456,160.39,2012-09-06,1114,1092
5929,46,482.43,2013-10-24,700,99
5940,50,370.34,2014-04-19,227,751
5950,101,361.4,2013-11-10,285,125
5959,22,461.58,2012-04-29,917,23
5970,21,198.24,2015-01-20,967,389
5980,411,225.2,2012-12-07,148,725
5988,42,179.65,2014-05-19,97,788
5997,480,206.82,2012-08-29,572,672
6007,689,162.58,2013-08-17,1133,428
6019,89,62.35,2013-03-06,593,485
6027,47,320.53,2012-02-04,718,1012
6038,683,333.89,2012-02-11,298,1184
6049,24,443.14,2012-06-29,71,559
6058,68,30.68,2012-11-29,430,308
6066,595,222.35,2014-10-12,429,33
6077,61,395.79,2014-12-25,17,643
6088,325,162.42,2015-01-16,612,357
6098,353,302.04,2015-02-03,1048,952
6106,49,251.16,2014-06-07,439,10
6115,316,272.27,2014-09-05,1034,116
6128,25,227.32,2014-12-15,159,916
6136,293,442.4,2013-10-24,346,943
6145,563,19.86,2012-08-19,218,766
6153,67,404.52,2013-09-11,494,37
6164,16,275.37,2012-06-27,1015,747
6174,22,415.74,2013-06-20,784,23
6184,677,245.22,2012-09-06,961,736
6194,610,252.45,2014-12-21,125,150
6202,173,203.33,2012-12-04,1137,516
6210,29,226.03,2013-03-01,291,289
6221,221,366.34,2012-09-02,461,1131
6230,46,266.88,2012-06-08,208,152
6238,31,153,2014-03-04,899,673
6246,1,366.64,2013-04-12,678,21
6256,251,466.3,2013-04-18,424,678
6266,63,357.26,2014-11-27,1030,351
6277,17,300.56,2013-07-13,943,955
6288,69,488.03,2014-09-10,47,36
6298,65,247.89,2014-07-09,686,340
6307,488,169.51,2013-03-24,370,278
6316,30,33.39,2012-10-19,223,1059
6328,402,439.74,2014-04-21,1144,1092
6336,349,186.84,2014-02-05,642,209
6347,44,132.03,2014-08-12,675,866
6358,44,398.27,2013-10-27,1134,553
6367,38,75.82,2014-06-06,672,460
6377,377,320.23,2014-01-02,418,842
6386,28,18.91,2014-09-07,1054,779
6400,46,181.22,2013-02-02,213,546
6409,2,381.25,2012-06-11,1074,425
6423,23,170.05,2014-02-19,327,1037
6430,3,239.07,2012-01-12,23,705
6444,255,90.15,2012-07-23,428,304
6453,570,54.11,2012-10-23,603,284
6462,43,401.54,2014-07-19,967,1058
6474,72,41.48,2013-12-27,857,311
6485,43,415.68,2014-05-26,1164,611
6493,3,10.16,2012-01-08,176,1127
6503,335,439.32,2013-07-09,514,943
6513,18,250.91,2013-06-26,1066,262
6525,289,316.6,2012-09-03,749,1167
6532,30,210.98,2014-03-01,350,777
6541,386,330.62,2014-11-11,266,519
6549,5,12.92,2012-12-12,1158,364
6559,57,141.77,2014-05-30,1187,978
6569,54,47.6,2012-07-12,191,914
6579,696,387.86,2013-01-09,412,113
6588,307,257.84,2013-11-24,33,1085
6598,445,129.04,2015-01-13,252,1049
6610,523,113.58,2012-07-06,642,134
6619,45,447.17,2012-11-06,734,381
6630,582,460.17,2014-10-25,58,315
6643,687,455.76,2014-10-27,1124,1055
6651,69,410.84,2012-11-12,1079,263
6667,246,391.53,2015-01-19,509,797
6678,37,360.52,2015-01-06,466,34
6685,36,100.4,2012-09-29,94,856
6695,82,307.36,2012-10-04,458,1197
6705,68,17.37,2014-10-04,686,849
6715,96,105.68,2012-03-18,209,798
6729,17,215.9,2012-06-26,926,1011
6736,10,436.91,2015-01-20,583,278
6747,85,478.4,2015-01-21,161,658
6757,619,107.72,2013-12-31,410,93
6770,74,373.44,2014-03-18,427,213
6789,263,220.51,2012-04-17,260,614
6800,527,146.39,2014-04-08,12,889
6809,607,345.61,2014-08-03,716,1106
6820,63,96.65,2013-09-25,509,20
6829,523,77.87,2014-04-30,468,211
6853,7,358.05,2013-01-17,423,147
6864,592,423.23,2012-04-30,58,229
6872,503,173.44,2012-12-09,337,1002
6883,41,426.15,2014-03-29,867,322
6893,620,484.26,2014-04-08,530,1000
6904,423,244.15,2012-08-26,281,922
6914,498,316.13,2014-12-10,433,167
6923,272,279.09,2012-09-15,1194,663
6932,33,243.48,2012-01-04,807,681
6940,284,137.51,2013-04-01,973,874
6950,44,431.54,2012-03-06,787,1000
6959,65,45.14,2014-12-21,511,26
6969,130,17.08,2013-02-18,232,950
6973,596,292.87,2014-08-02,196,1025
6985,62,51.33,2013-07-09,574,923
6995,14,323.89,2013-07-06,803,787
7003,247,426.92,2013-05-02,812,567
7015,538,58.57,2013-05-14,77,138
7026,576,472.83,2012-09-02,653,242
7036,255,266.15,2012-07-19,788,1055
7047,61,272.73,2013-05-17,251,897
7058,5,292.74,2013-11-12,925,532
7067,57,209.8,2012-11-06,915,228
7076,547,230.57,2015-01-02,77,374
5772,58,138.61,2014-11-14,819,642
5782,40,455.03,2014-10-30,671,123
5792,29,164.81,2014-05-19,814,503
5804,540,424.07,2013-09-03,1138,223
5813,693,276.36,2014-12-02,1032,119
5823,300,242.35,2014-08-01,861,430
5834,157,277.82,2012-08-12,189,1098
5844,20,492.18,2013-05-13,1139,822
5854,14,240.73,2012-11-16,403,1124
5862,372,70.42,2013-11-12,904,995
5875,572,432.42,2013-08-16,152,1166
5885,7,23.2,2013-05-18,193,721
5893,6,237.11,2013-03-21,71,335
5903,21,440.97,2012-09-12,191,397
5914,624,336.77,2013-05-25,570,852
5925,324,111.49,2014-01-31,569,248
5935,300,381.06,2012-11-08,460,819
5946,35,26.16,2013-06-03,1175,350
5957,250,98.87,2012-09-16,249,610
5969,12,147.24,2013-02-25,483,358
5979,61,300.89,2012-01-26,384,572
5991,1,122.28,2014-03-14,14,548
6001,174,98.09,2015-01-19,237,797
6011,72,55.7,2013-07-24,98,205
6021,33,15.3,2014-03-02,7,391
6030,507,308.86,2014-03-09,845,929
6042,25,178.54,2014-03-23,1043,922
6054,61,336.39,2013-02-02,311,692
6064,32,438.58,2012-04-30,544,1078
6074,397,410.81,2012-01-05,1180,675
6084,15,252,2013-11-05,495,1001
6094,58,255.24,2014-10-15,448,638
6104,532,114.67,2013-08-31,843,582
6114,370,472.65,2014-09-06,397,94
6124,435,318.41,2012-02-03,322,1007
6134,20,469.07,2014-01-22,181,661
6146,675,315.58,2014-10-12,361,552
6156,20,193.53,2012-12-13,990,460
6166,281,207.28,2013-02-05,609,1038
6176,279,36.39,2013-03-28,425,742
6188,471,382.26,2014-07-08,813,1143
6196,565,352.67,2013-10-30,433,709
6207,11,270.99,2013-09-20,629,424
6216,12,428.98,2014-01-18,611,376
6227,30,298.29,2012-04-06,307,236
6237,12,393.17,2014-06-02,415,989
6251,616,367.18,2014-08-27,713,481
6258,218,217.65,2012-06-19,396,48
6271,17,406.35,2014-08-02,1119,238
6279,30,316.56,2015-01-18,127,312
6289,9,262.98,2014-05-12,325,1066
6299,675,217.28,2013-01-11,748,92
6309,7,490.85,2012-04-09,309,230
6319,178,182.81,2014-08-28,212,1076
6327,63,215.5,2014-11-06,878,742
6339,103,438.11,2013-06-04,987,759
6348,10,421.49,2012-01-08,1191,1071
6359,500,476.83,2012-01-31,1115,969
6368,187,268.95,2013-04-28,472,161
6379,24,431.64,2012-03-30,791,762
6389,57,350.18,2013-04-21,271,407
6399,368,187.14,2014-01-08,408,422
6410,355,325.95,2014-03-30,505,472
6420,6,360.16,2014-01-12,229,939
6431,251,342.94,2014-11-01,657,908
6442,27,394.79,2014-08-27,1133,348
6454,579,20.93,2012-07-03,636,494
6463,475,294.44,2012-01-21,697,1197
6475,472,339.1,2013-04-25,365,78
6484,485,341.97,2013-07-23,92,331
6492,511,108.81,2012-11-20,761,416
6501,42,82.75,2014-08-30,446,528
6511,70,143.68,2015-01-18,231,291
6521,253,195.91,2012-07-01,273,485
6531,552,23.05,2014-11-14,248,489
6542,10,78.3,2014-01-28,1005,873
6553,36,76.61,2014-10-24,983,471
6568,250,307.45,2013-05-14,649,726
6577,465,452.05,2013-01-12,217,794
6586,44,390.92,2012-03-06,1069,897
6596,569,32.91,2013-10-25,25,35
6609,579,471.81,2014-12-02,740,367
6620,602,444.41,2012-09-04,1090,236
6632,40,466.14,2012-05-25,839,1066
6641,51,90.79,2015-01-12,86,100
6653,331,393.42,2015-01-02,504,422
6663,47,266.09,2013-02-25,334,73
6673,443,185.82,2012-12-03,308,501
6683,275,252.54,2014-01-12,1042,873
6692,12,284.53,2014-06-10,1152,409
6702,103,197.31,2014-02-25,154,732
6711,61,101.19,2013-08-15,821,784
6720,1,160.53,2012-09-27,31,773
6730,16,190.93,2014-10-11,5,1136
6740,70,316.49,2014-03-25,359,1095
6750,14,390.73,2012-12-22,415,866
6760,8,170.21,2012-05-14,87,97
6766,38,120.69,2014-10-06,83,663
6776,71,195.75,2012-05-14,89,818
6785,459,120.36,2013-11-16,628,75
6795,21,437.29,2013-09-01,534,243
6806,11,163.39,2013-03-13,309,536
6814,35,133.7,2013-01-31,976,1052
6823,480,164.24,2012-02-02,730,811
6833,40,59.52,2013-05-30,438,803
6849,17,140.08,2012-08-26,303,267
6859,47,376.76,2012-02-01,942,409
6868,49,496.42,2014-11-03,848,561
6879,53,141.45,2014-04-22,195,374
6900,460,490.9,2014-01-01,780,1025
6909,332,115.07,2013-09-10,1101,125
6918,541,143.25,2013-03-19,412,791
6928,398,251.15,2014-07-10,132,163
6938,316,453.63,2012-11-07,409,746
6945,193,489.06,2013-08-07,642,1199
6958,253,446.11,2014-11-28,380,1056
6966,225,285.86,2013-09-23,657,931
6979,32,429.6,2015-01-17,375,185
6988,118,414.82,2012-05-05,333,608
7000,33,346.6,2012-02-21,212,35
7009,67,55.85,2014-09-04,896,145
7021,584,113.62,2012-12-18,1089,759
7031,47,497.5,2013-11-16,1006,991
7041,13,106.2,2014-06-14,597,409
7052,36,287.57,2013-12-05,19,801
7064,14,313.74,2012-04-12,1174,55
7071,266,251.87,2014-04-23,1017,33
7084,345,134.42,2013-08-14,44,65
7093,5,454.6,2014-03-17,959,230
7102,88,13.9,2013-02-28,1113,939
7115,65,16.53,2012-04-17,870,145
7122,56,314.21,2013-02-21,126,951
7133,33,431.03,2012-04-15,190,928
5783,2,179.22,2012-04-10,275,550
5791,632,33.01,2012-07-13,456,515
5801,347,299.17,2014-03-15,818,614
5811,468,336.94,2015-01-18,681,924
5820,116,397.03,2013-02-03,308,886
5827,54,282.62,2012-12-01,83,855
5839,6,496.46,2012-08-27,382,61
5849,43,282.35,2012-12-15,686,254
5858,1,38.61,2013-09-30,124,99
5868,25,184.2,2012-03-03,1125,345
5883,394,163.74,2013-04-09,456,584
5895,479,476.56,2013-06-14,829,890
5904,10,62.76,2014-08-23,231,1124
5913,14,63.08,2013-07-19,1183,368
5936,256,215.45,2013-06-20,132,53
5945,28,64.29,2012-03-22,739,156
5956,32,465.61,2014-01-09,727,855
5967,418,299.13,2012-06-10,842,844
5974,64,285.9,2013-07-21,1198,27
5984,175,211.08,2014-06-18,553,570
5994,124,59.76,2012-01-18,962,623
6016,214,328.43,2014-03-19,776,697
6026,23,488.96,2014-05-16,30,896
6036,274,268.04,2012-05-21,308,429
6046,17,373,2013-12-03,1062,318
6056,79,88.68,2013-08-23,28,1176
6068,573,339.32,2012-07-23,609,329
6087,28,303.67,2014-07-22,11,139
6096,572,285.44,2012-11-13,891,853
6108,46,467.71,2012-07-12,11,148
6118,53,324.68,2014-01-22,965,1072
6127,56,359.35,2014-01-28,787,1013
6137,221,73.04,2014-10-16,604,314
6148,49,146.02,2012-04-20,438,692
6158,280,488.54,2013-03-29,689,255
6169,4,212.5,2012-12-11,320,307
6181,432,269.21,2012-07-11,258,854
6191,137,411.41,2013-02-18,273,1127
6201,319,352.91,2014-03-24,1128,857
6220,582,273.29,2012-11-11,722,169
6231,635,466.5,2014-08-03,97,329
6241,31,72.28,2014-08-12,246,1027
6248,144,264.78,2014-01-07,993,656
6260,60,16.16,2012-10-30,30,407
6267,69,455.04,2012-11-03,483,805
6276,227,116.53,2013-02-08,140,1061
6285,7,463.47,2013-04-07,1070,480
6295,381,225.01,2014-04-04,636,849
6306,522,347.8,2012-04-24,1,675
6318,7,319.12,2014-12-30,23,593
6329,434,489.28,2013-06-12,475,49
6340,28,255.17,2014-01-21,309,682
6350,48,470.7,2013-03-10,86,210
6357,27,380.7,2013-05-29,53,1178
6369,3,50.71,2012-07-26,478,898
6376,12,355.73,2014-06-29,230,979
6387,85,390.76,2013-12-12,877,86
6396,9,213.64,2014-03-02,247,361
6406,9,10.74,2013-04-27,902,733
6416,70,345.37,2014-02-14,579,803
6425,21,480.22,2012-05-18,545,609
6435,85,165.74,2013-06-10,298,413
6445,50,204.21,2012-07-10,102,1159
6455,30,147.75,2012-01-04,119,216
6465,56,412.26,2014-07-24,768,174
6481,58,381.3,2014-12-12,223,446
6494,434,284.98,2012-09-11,121,206
6504,6,67.29,2014-12-18,884,1183
6515,517,81.71,2014-07-21,1101,750
6526,198,430.1,2013-12-15,801,658
6535,428,97.5,2013-07-01,1124,99
6547,68,438.71,2013-08-27,1166,195
6554,50,40.55,2014-07-05,679,262
6564,54,413.94,2012-11-19,1127,1155
6574,62,317.39,2013-04-03,187,926
6583,63,298.58,2014-05-17,390,1017
6593,589,175.7,2013-10-03,1165,46
6602,49,268,2013-08-13,751,422
6614,42,142.4,2013-07-18,759,743
6623,528,481.31,2013-10-18,216,951
6633,34,147.52,2013-05-02,723,141
6642,11,98.71,2012-07-08,51,906
6652,67,265.55,2012-03-21,390,872
6662,36,293.79,2014-11-06,1070,873
6672,62,39.93,2012-03-30,275,4
6682,252,222.45,2012-08-02,522,833
6690,1,155.67,2013-12-08,160,86
6700,228,216.49,2012-03-20,745,281
6710,230,360.31,2013-03-16,2,1038
6719,120,314.03,2012-07-08,120,960
6725,47,132.77,2012-06-10,531,308
6735,42,236.65,2014-06-23,154,452
6745,6,70.78,2013-01-25,62,931
6755,46,369.24,2013-07-13,1190,148
6764,298,88.47,2014-03-29,761,1138
6774,578,64.83,2012-06-04,202,807
6784,41,361.69,2013-05-26,854,403
6792,156,62.68,2014-09-01,201,164
6801,67,165.62,2013-11-18,1198,596
6811,260,222.86,2012-09-23,124,1149
6821,339,90.84,2012-10-22,701,945
6830,55,332.35,2013-06-26,836,874
6847,639,169.2,2012-10-12,77,1098
6856,15,468.79,2014-11-13,697,602
6863,25,79.45,2013-06-12,356,830
6873,41,100.95,2012-07-13,1095,431
6885,605,44.62,2013-06-01,1037,974
6899,501,87.08,2012-12-11,744,502
6908,446,295.77,2012-02-12,808,821
6920,14,127.13,2013-02-09,629,149
6929,51,341.99,2013-09-15,757,1010
6939,11,459.65,2014-07-28,357,925
6949,545,424.39,2014-03-04,545,556
6960,4,330.44,2012-02-04,6,1050
6970,43,330.38,2014-08-13,160,358
6980,3,81.38,2012-11-08,34,917
6996,239,202,2013-04-15,552,815
7010,77,51.18,2013-10-02,219,101
7016,275,214.66,2012-03-26,378,883
7025,458,50.51,2013-03-04,433,724
7034,6,367.79,2012-05-04,569,670
7045,519,103.73,2013-09-06,267,1016
7051,48,171.72,2012-09-08,771,257
7062,640,24.38,2012-08-03,514,317
